Site Name;Latitude;Longitude;Provinces;Territoire;Zone;Population;Population Range;Nearest Site;Distance;Distance Level;300 Sites planned
Part2_23453_NewSite_19_835_950001;-1.557789;20.195417;Tshuapa;Monkoto;;1590;1. 1K~3K;UL_Wafanya_EQT;27719,1;>5km;No
Part1_23453_NewSite_7_720_351549;-5.842624;17.378195;Kwango;Feshi;;1256;1. 1K~3K;UL_Mission_Imbela_BDD;27721,5;>5km;No
Part2_23453_NewSite_13_834_650420;3.57146;20.173451;Nord-Ubangi;Businga;;51;0. <1K;CD1558;27721,8;>5km;No
Part2_23453_NewSite_18_634_900013;-0.166262;23.861991;Tshopo;Isangi;;396;0. <1K;UL_Irema_POR;27723,4;>5km;No
Part1_23453_NewSite_16_859_800002;-7.481745;29.928357;Tanganyka;Moba;;1302;1. 1K~3K;KT_07_1361_C0;27726,7;>5km;No
Part2_23453_NewSite_12_807_600003;-1.531795;27.752754;Nord-Kivu;Walikale;;551;0. <1K;Ndjingala_NKV;27731,6;>5km;No
Part2_23453_NewSite_14_667_700008;-3.416299;23.916496;Sankuru;Lodja;;1626;1. 1K~3K;UL_Onyumbe_KOR;27736,6;>5km;No
Part2_23453_NewSite_3_838_150003;2.824215;28.261308;Haut-Uele;Rungu;;1292;1. 1K~3K;CD4930;27738,7;>5km;No
Part2_23453_NewSite_14_880_700001;-4.626799;23.229982;Sankuru;Lusambo;;1899;1. 1K~3K;UL_Mutombo_Dibwe_KOC;27738,7;>5km;No
Part1_23453_NewSite_10_785_500004;-4.995718;21.327453;Kasai;Mweka;;4595;2. 3K~5K;KE_04_3210_C0;27743,3;>5km;No
Part1_23453_NewSite_1_527_51029;-5.375572;15.839426;Kongo Central;Madimba;;813;0. <1K;BC_03_3386_C0;27743,7;>5km;No
Part1_23453_NewSite_16_114_800002;-5.208499;26.419771;Tanganyka;Kongolo;;952;0. <1K;UL_Lubunda_HKT;27744,7;>5km;No
Part1_23453_NewSite_7_721_351559;-5.928317;17.506591;Kwango;Feshi;;247;0. <1K;UL_Matari_BDD;27747,4;>5km;No
Part2_23453_NewSite_11_527_550603;2.227437;21.021584;Mongala;Lisala;;1096;1. 1K~3K;UL_Mondongo_EQT;27752,5;>5km;No
Part1_23453_NewSite_7_598_351554;-5.563766;16.253409;Kwango;Popokabaka;;87;0. <1K;BC_03_3192_C0;27754,9;>5km;No
Part1_23453_NewSite_3_693_150010;-11.40031;26.754848;Haut-Katanga;Kambove;;247;0. <1K;KT_03_13461_C0;27764,4;>5km;No
Part1_23453_NewSite_12_856_600002;-10.936793;23.114553;Lualaba;Dilolo;;175;0. <1K;KT_07_125_C0;27772,3;>5km;No
Part2_23453_NewSite_14_653_700594;-3.368073;23.378596;Sankuru;Lodja;;3165;2. 3K~5K;KE_05_19605_C0;27778,1;>5km;No
Part2_23453_NewSite_18_400_900869;1.032168;24.497816;Tshopo;Isangi;;1554;1. 1K~3K;UL_Yangambi2_POR;27780,8;>5km;No
Part2_23453_NewSite_2_454_100784;1.290002;20.15057;Equateur;Basankusu;;587;0. <1K;UL_Ndeke_EQT;27791,1;>5km;No
Part1_23453_NewSite_8_974_401484;-6.13571;19.629941;Kwilu;Gungu;;437;0. <1K;UL_Khandale_BDD;27793,4;>5km;No
Part1_23453_NewSite_7_797_350005;-6.389978;19.368036;Kwilu;Gungu;;499;0. <1K;Mukoso_BDD;27793,4;>5km;No
Part1_23453_NewSite_16_214_800002;-5.39734;26.143676;Tanganyka;Kongolo;;1122;1. 1K~3K;UL_Kateya_HKT;27794,0;>5km;No
Part1_23453_NewSite_14_70_701070;-0.87345;19.031166;Mai-Ndombe;Kiri;;777;0. <1K;UL_Kiri_Pendjwa_BDD;27795,0;>5km;No
Part2_23453_NewSite_14_322_700002;-2.490158;23.924859;Sankuru;Lomela;;473;0. <1K;CD2271;27802,7;>5km;No
Part1_23453_NewSite_8_863_402220;-5.249687;18.54071;Kwilu;Masi-Manimba;;1832;1. 1K~3K;BD_04_762_C0;27804,2;>5km;No
Part2_23453_NewSite_11_751_550001;1.930082;22.433145;Mongala;Bongandanga;;1914;1. 1K~3K;CD1367;27811,5;>5km;No
Part2_23453_NewSite_13_959_650001;3.025309;21.427458;Nord-Ubangi;Businga;;2187;1. 1K~3K;UL_Busu_Madj_EQT;27811,9;>5km;No
Part1_23453_NewSite_8_552_400003;-4.401506;19.394065;Kwilu;Idiofa;;3658;2. 3K~5K;UL_Ekubi_BDD;27818,3;>5km;No
Part1_23453_NewSite_10_764_500909;-4.668119;20.481561;Kasai;Ilebo;;5573;3. 5K~10K;Mukono_KOC;27830,1;>5km;No
Part1_23453_NewSite_8_632_402218;-4.521918;19.456882;Kwilu;Idiofa;;57;0. <1K;BD_04_624_C0;27833,6;>5km;No
Part1_23453_NewSite_3_764_150001;-11.902957;26.557721;Haut-Katanga;Kambove;;1420;1. 1K~3K;KT_06_13459_C0;27834,4;>5km;No
Part2_23453_NewSite_3_837_150004;2.844148;28.088246;Haut-Uele;Rungu;;1734;1. 1K~3K;UL_Tapili_POR;27847,1;>5km;No
Part1_23453_NewSite_16_874_800002;-7.741524;27.770885;Tanganyka;Manono;;1276;1. 1K~3K;KT_06_3184_C0;27848,2;>5km;No
Part2_23453_NewSite_14_822_700001;-4.153746;22.59371;Sankuru;Kole;;576;0. <1K;KE_05_359_C0;27854,8;>5km;No
Part1_23453_NewSite_11_348_550001;-5.591997;25.598322;Lomami;Lubao;;2223;1. 1K~3K;Lubao_KOR;27855,7;>5km;No
Part1_23453_NewSite_7_862_350006;-7.061531;19.053545;Kwango;Kahemba;;463;0. <1K;CD1550;27860,2;>5km;No
Part2_23453_NewSite_18_370_900002;1.251347;25.274711;Tshopo;Banalia;;3700;2. 3K~5K;UL_Bandjwade_POR;27862,5;>5km;No
Part2_23453_NewSite_1_720_50588;3.495126;26.320544;Bas-Uele;Poko;Nord;581;0. <1K;UL_Kembisa_POR;27868,1;>5km;No
Part1_23453_NewSite_16_358_800004;-5.670523;27.85701;Tanganyka;Nyunzu;;154;0. <1K;Lengwe_HKT;27869,4;>5km;No
Part2_23453_NewSite_9_574_450003;-1.869143;26.027846;Maniema;Punia;;756;0. <1K;UL_Ferekeni_MAN;27873,9;>5km;No
Part2_23453_NewSite_18_372_900870;1.304128;25.52933;Tshopo;Banalia;;72;0. <1K;Mutshatsha_POR;27877,4;>5km;No
Part2_23453_NewSite_17_7_850014;-5.005708;27.694611;Maniema;Kabambare;;232;0. <1K;UL_Kenya_HKT;27878,6;>5km;No
Part2_23453_NewSite_2_625_100006;0.764601;18.387334;Equateur;Makanza;;1261;1. 1K~3K;UL_Ekonda_Itipo_EQT;27883,5;>5km;No
Part2_23453_NewSite_18_154_900001;2.129794;23.310551;Mongala;Bumba;;1384;1. 1K~3K;UL_Loolo_EQT;27886,8;>5km;No
Part2_23453_NewSite_18_426_900003;0.900523;23.064958;Tshopo;Yahuma;;736;0. <1K;UL_Yahuma_POR;27888,5;>5km;No
Part1_23453_NewSite_7_809_351080;-6.654507;17.535147;Kwango;Kasongo-Lunda;;401;0. <1K;UL_Secteur_Kibunda_BDD;27890,5;>5km;No
Part1_23453_NewSite_14_601_700011;-2.103847;17.407058;Mai-Ndombe;Mushie;;98;0. <1K;UL_Tandembelo_BDD;27895,0;>5km;No
Part1_23453_NewSite_7_103_350004;-4.486938;16.944282;Kwilu;Bagata;;463;0. <1K;CD2005;27896,2;>5km;No
Part2_23453_NewSite_11_457_550001;2.519857;22.354579;Mongala;Bumba;;5115;3. 5K~10K;UL_Monzamboli_EQT;27905,9;>5km;No
Part1_23453_NewSite_16_719_801173;-6.748891;29.106668;Tanganyka;Kalemie;;504;0. <1K;UL_Kabwela_HKT;27911,9;>5km;No
Part2_23453_NewSite_19_455_950584;0.870122;22.309404;Tshuapa;Djolu;;983;0. <1K;UL_Djolu_EQT;27912,5;>5km;No
Part1_23453_NewSite_1_614_51673;-5.412549;15.843608;Kongo Central;Madimba;;221;0. <1K;BC_03_3386_C0;27913,4;>5km;No
Part2_23453_NewSite_19_707_950003;-0.770618;22.339922;Tshuapa;Bokungu;;1641;1. 1K~3K;Bokungu_EQT;27914,9;>5km;No
Part1_23453_NewSite_7_884_350003;-7.109767;19.131182;Kwango;Kahemba;;1075;1. 1K~3K;CD1550;27924,1;>5km;No
Part1_23453_NewSite_7_363_350005;-5.053165;17.159661;Kwango;Kenge;;1580;1. 1K~3K;BD_03_859_C0;27931,0;>5km;No
Part2_23453_NewSite_18_533_900006;0.342437;23.947295;Tshopo;Isangi;;556;0. <1K;UL_Yahisuli_POR;27937,8;>5km;No
Part2_23453_NewSite_3_771_150002;3.364812;27.587627;Haut-Uele;Niangara;;726;0. <1K;UL_Nalamu_POR;27939,4;>5km;No
